id,postal_cd,country_cd,city_name,state_abbrv,latitude,longitude
14497,33706,US,Saint Petersburg,FL,27.7345280000,-82.7543230000
14498,33707,US,Saint Petersburg,FL,27.7538940000,-82.7282770000
14499,33708,US,Saint Petersburg,FL,27.8100540000,-82.8018940000
14500,33709,US,Saint Petersburg,FL,27.8199150000,-82.7312660000
14501,33710,US,Saint Petersburg,FL,27.7889980000,-82.7283880000
14502,33711,US,Saint Petersburg,FL,27.7055770000,-82.6850950000
14503,33712,US,Saint Petersburg,FL,27.7359170000,-82.6654960000
14504,33713,US,Saint Petersburg,FL,27.7887490000,-82.6774640000
14505,33714,US,Saint Petersburg,FL,27.8174080000,-82.6774880000
14506,33715,US,Saint Petersburg,FL,27.6473230000,-82.7256920000
14507,33716,US,Saint Petersburg,FL,27.8804420000,-82.6312340000
14508,33729,US,Saint Petersburg,FL,27.8829380000,-82.6672470000
14509,33730,US,Saint Petersburg,FL,27.7720000000,-82.6614000000
14510,33731,US,Saint Petersburg,FL,27.7709000000,-82.6795000000
14511,33732,US,Saint Petersburg,FL,27.7709000000,-82.6795000000
14512,33733,US,Saint Petersburg,FL,27.7709000000,-82.6795000000
14513,33734,US,Saint Petersburg,FL,27.7709000000,-82.6795000000
14514,33736,US,Saint Petersburg,FL,27.7709000000,-82.6795000000
14515,33737,US,Saint Petersburg,FL,27.7484000000,-82.7038000000
14516,33738,US,Saint Petersburg,FL,27.7976000000,-82.7976000000
14517,33740,US,Saint Petersburg,FL,27.7709000000,-82.6795000000
14518,33741,US,Saint Petersburg,FL,27.7355000000,-82.7065000000
14519,33742,US,Saint Petersburg,FL,27.7709000000,-82.6795000000
14520,33743,US,Saint Petersburg,FL,27.7709000000,-82.6795000000
14521,33744,US,Bay Pines,FL,27.8144000000,-82.7784000000
14522,33747,US,Saint Petersburg,FL,27.7908000000,-82.6887000000
14523,33755,US,Clearwater,FL,27.9790460000,-82.7830200000
14524,33756,US,Clearwater,FL,27.9460560000,-82.7947880000
14525,33757,US,Clearwater,FL,27.9656000000,-82.8006000000
14526,33758,US,Clearwater,FL,27.9656000000,-82.8006000000
14527,33759,US,Clearwater,FL,27.9832880000,-82.6899340000
14528,33760,US,Clearwater,FL,27.9007920000,-82.7144240000
14529,33761,US,Clearwater,FL,28.0299780000,-82.7237440000
14530,33762,US,Clearwater,FL,27.8982080000,-82.6713480000
14531,33763,US,Clearwater,FL,28.0120300000,-82.7462320000
14532,33764,US,Clearwater,FL,27.9198090000,-82.7372400000
14533,33765,US,Clearwater,FL,27.9757080000,-82.7464570000
14534,33766,US,Clearwater,FL,27.9656000000,-82.8006000000
14535,33767,US,Clearwater Beach,FL,27.9736900000,-82.8236590000
14536,33769,US,Clearwater,FL,27.9846000000,-82.8248000000
14537,33770,US,Largo,FL,27.9163200000,-82.8029490000
14538,33771,US,Largo,FL,27.9080290000,-82.7552910000
14539,33772,US,Seminole,FL,27.8417890000,-82.7954380000
14540,33773,US,Largo,FL,27.8798650000,-82.7509220000
